HP:0007707	"Congenital aphakia"	"4796"	"HP:0007707"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007709	"Band-shaped corneal dystrophy"	"57192"	"HP:0007709"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000597	"Ophthalmoparesis"	"51241"	"HP:0000597"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0010034	"Short 1st metacarpal"	"124583"	"HP:0010034"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0001191	"Abnormal carpal morphology"	"7516"	"HP:0001191"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0009702	"Carpal synostosis"	"8200"	"HP:0009702"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0001193	"Ulnar deviation of the hand or of fingers of the hand"	"3911"	"HP:0001193"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0001194	"Abnormalities of placenta or umbilical cord"	"6794"	"HP:0001194"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0001195	"Single umbilical artery"	"79633"	"HP:0001195"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0001196	"Short umbilical cord"	"26227"	"HP:0001196"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0001197	"Abnormality of prenatal development or birth"	"80144"	"HP:0001197"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0009882	"Short distal phalanx of finger"	"7227"	"HP:0009882"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0001199	"Triphalangeal thumb"	"5281"	"HP:0001199"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0008527	"Congenital sensorineural hearing impairment"	"84059"	"HP:0008527"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004454	"Abnormal middle ear reflexes"	"9526"	"HP:0004454"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004453	"Overfolding of the superior helices"	"2773"	"HP:0004453"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004452	"Abnormality of the middle ear ossicles"	"56172"	"HP:0004452"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004451	"Postauricular skin tag"	"2773"	"HP:0004451"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004450	"Preauricular skin furrow"	"2263"	"HP:0004450"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004459	"Exostosis of the external auditory canal"	"207"	"HP:0004459"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004458	"Dilatated internal auditory canal"	"6495"	"HP:0004458"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000494	"Downslanted palpebral fissures"	"4654"	"HP:0000494"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007715	"Weak extraocular muscles"	"88"	"HP:0007715"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007716	"Uveal melanoma"	"23451"	"HP:0007716"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007717	"Chronic irritative conjunctivitis"	"8626"	"HP:0007717"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000567	"Chorioretinal coloboma"	"10058"	"HP:0000567"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007911	"Congenital bilateral ptosis"	"3479"	"HP:0007911"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007710	"Peripheral vitreous opacities"	"4693"	"HP:0007710"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000520	"Proptosis"	"81794"	"HP:0000520"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0010920	"Zonular cataract"	"4771"	"HP:0010920"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004467	"Preauricular pit"	"7403"	"HP:0004467"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0006958	"Abnormal auditory evoked potentials"	"8898"	"HP:0006958"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004463	"Absent brainstem auditory responses"	"4976"	"HP:0004463"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004464	"Postauricular pit"	"2239"	"HP:0004464"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000377	"Abnormal pinna morphology"	"5457"	"HP:0000377"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004466	"Delayed brainstem auditory evoked response conduction time"	"51501"	"HP:0004466"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004468	"Anomalous tracheal cartilage"	"2260"	"HP:0004468"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004469	"Chronic bronchitis"	"339829"	"HP:0004469"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007720	"Flat cornea"	"57096"	"HP:0007720"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000622	"Blurred vision"	"773"	"HP:0000622"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007727	"Opacification of the corneal epithelium"	"4070"	"HP:0007727"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000564	"Lacrimal duct atresia"	"3321"	"HP:0000564"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100800	"Aplasia/Hypoplasia of the pancreas"	"3975"	"HP:0100800"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100801	"Pancreatic aplasia"	"6928"	"HP:0100801"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100802	"Malposition of the stomach"	"10526"	"HP:0100802"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100803	"Abnormal periungual morphology"	"7249"	"HP:0100803"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100804	"Ungual fibroma"	"7249"	"HP:0100804"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0008209	"Premature ovarian insufficiency"	"80185"	"HP:0008209"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100806	"Sepsis"	"56262"	"HP:0100806"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100807	"Long fingers"	"26227"	"HP:0100807"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100808	"Gastric diverticulum"	"2202"	"HP:0100808"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100809	"Scalp tenderness"	"60529"	"HP:0100809"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000248	"Brachycephaly"	"9990"	"HP:0000248"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0002676	"Cloverleaf skull"	"1954"	"HP:0002676"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004476	"Aplasia cutis congenita over parietal area"	"57514"	"HP:0004476"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004474	"Persistent open anterior fontanelle"	"29940"	"HP:0004474"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000239	"Large fontanelles"	"11128"	"HP:0000239"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004472	"Mandibular hyperostosis"	"207"	"HP:0004472"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004471	"Aplasia cutis congenita over the scalp vertex"	"999"	"HP:0004471"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000556	"Retinal dystrophy"	"5959"	"HP:0000556"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007738	"Uncontrolled eye movements"	"135"	"HP:0007738"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007730	"Iris hypopigmentation"	"51151"	"HP:0007730"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007731	"Chorioretinal dysplasia"	"3052"	"HP:0007731"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007732	"Lacrimal gland hypoplasia"	"2255"	"HP:0007732"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007733	"Laterally curved eyebrow"	"54880"	"HP:0007733"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007734	"Enlarged lacrimal glands"	"56244"	"HP:0007734"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000529	"Progressive visual loss"	"1499"	"HP:0000529"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100811	"Aplasia/Hypoplasia of the colon"	"1174"	"HP:0100811"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100812	"Halitosis"	"6338"	"HP:0100812"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100813	"Testicular torsion"	"3339"	"HP:0100813"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100814	"Blue nevus"	"151188"	"HP:0100814"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100816	"Lip hyperpigmentation"	"215"	"HP:0100816"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100817	"Renovascular hypertension"	"4763"	"HP:0100817"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100818	"Long thorax"	"54880"	"HP:0100818"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100819	"Intestinal fistula"	"145173"	"HP:0100819"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004488	"Macrocephaly at birth"	"54914"	"HP:0004488"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000269	"Prominent occiput"	"4853"	"HP:0000269"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004487	"Acrobrachycephaly"	"2263"	"HP:0004487"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004485	"Cessation of head growth"	"57194"	"HP:0004485"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004484	"Craniofacial asymmetry"	"3954"	"HP:0004484"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004482	"Relative macrocephaly"	"27245"	"HP:0004482"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004481	"Progressive macrocephaly"	"3074"	"HP:0004481"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000340	"Sloping forehead"	"4761"	"HP:0000340"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000612	"Iris coloboma"	"90952"	"HP:0000612"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007740	"Long eyelashes in irregular rows"	"29957"	"HP:0007740"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100820	"Glomerulopathy"	"4000"	"HP:0100820"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100822	"Rectocele"	"2202"	"HP:0100822"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100823	"Genital hernia"	"2202"	"HP:0100823"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000139	"Uterine prolapse"	"2006"	"HP:0000139"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100825	"Cheilitis"	"7128"	"HP:0100825"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100826	"Neoplasm of the nail"	"7249"	"HP:0100826"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100827	"Increased total lymphocyte count"	"9451"	"HP:0100827"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100828	"Increased total T cell count"	"3123"	"HP:0100828"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100829	"Galactorrhea"	"83550"	"HP:0100829"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000426	"Prominent nasal bridge"	"84148"	"HP:0000426"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004499	"Chronic rhinitis due to narrow nasal airway"	"8600"	"HP:0004499"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000430	"Underdeveloped nasal alae"	"7403"	"HP:0000430"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000453	"Choanal atresia"	"8642"	"HP:0000453"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000463	"Anteverted nares"	"58499"	"HP:0000463"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0001363	"Craniosynostosis"	"421"	"HP:0001363"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004493	"Craniofacial hyperostosis"	"139285"	"HP:0004493"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004492	"Widely patent fontanelles and sutures"	"8241"	"HP:0004492"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004491	"Large posterior fontanelle"	"2879"	"HP:0004491"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0004490	"Calvarial hyperostosis"	"3181"	"HP:0004490"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000505	"Visual impairment"	"9900"	"HP:0000505"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007750	"Hypoplasia of the fovea"	"4758"	"HP:0007750"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000648	"Optic atrophy"	"9842"	"HP:0000648"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007755	"Juvenile epithelial corneal dystrophy"	"7045"	"HP:0007755"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000594	"Shallow anterior chamber"	"81794"	"HP:0000594"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100830	"Round ear"	"5702"	"HP:0100830"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100831	"Abnormality of vitamin K metabolism"	"51119"	"HP:0100831"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100832	"Vitreous floaters"	"5062"	"HP:0100832"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100833	"Neoplasm of the small intestine"	"3815"	"HP:0100833"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100834	"Neoplasm of the large intestine"	"23405"	"HP:0100834"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100835	"Benign neoplasm of the central nervous system"	"7157"	"HP:0100835"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100836	"Malignant neoplasm of the central nervous system"	"6598"	"HP:0100836"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100837	"Atrophodermia vermiculata"	"22861"	"HP:0100837"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100838	"Recurrent cutaneous abscess formation"	"1075"	"HP:0100838"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007760	"Crystalline corneal dystrophy"	"29914"	"HP:0007760"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007761	"Pericentral scotoma"	"6102"	"HP:0007761"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000544	"External ophthalmoplegia"	"84570"	"HP:0000544"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007763	"Retinal telangiectasia"	"8322"	"HP:0007763"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000657	"Oculomotor apraxia"	"283450"	"HP:0000657"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007769	"Peripheral retinal degeneration"	"3769"	"HP:0007769"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007765	"Deep anterior chamber"	"7010"	"HP:0007765"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007766	"Optic disc hypoplasia"	"415"	"HP:0007766"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000589	"Coloboma"	"54765"	"HP:0000589"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007768	"Central retinal vessel vascular tortuosity"	"4750"	"HP:0007768"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100840	"Aplasia/Hypoplasia of the eyebrow"	"64682"	"HP:0100840"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100842	"Septo-optic dysplasia"	"9496"	"HP:0100842"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0012174	"Glioblastoma multiforme"	"4193"	"HP:0012174"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100845	"Anaphylactic shock"	"3815"	"HP:0100845"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000272	"Malar flattening"	"871"	"HP:0000272"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100847	"Palmoplantar pustulosis"	"26525"	"HP:0100847"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100848	"Neoplasm of the male external genitalia"	"2313"	"HP:0100848"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100849	"Neoplasm of the scrotum"	"2313"	"HP:0100849"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007770	"Hypoplasia of the retina"	"55624"	"HP:0007770"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0000481	"Abnormal cornea morphology"	"158326"	"HP:0000481"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007772	"Impaired smooth pursuit"	"3703"	"HP:0007772"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007773	"Vitreoretinopathy"	"55214"	"HP:0007773"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007774	"Hypoplasia of the ciliary body"	"3913"	"HP:0007774"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007776	"Sparse lower eyelashes"	"6949"	"HP:0007776"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007778	"Posterior retinal neovascularization"	"726"	"HP:0007778"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007779	"Anterior segment of eye aplasia"	"2301"	"HP:0007779"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100851	"Abnormal emotional state"	"114327"	"HP:0100851"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100852	"Abnormal fear-induced behavior"	"2760"	"HP:0100852"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100853	"Hypoplastic areola"	"5792"	"HP:0100853"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100854	"Aplasia of the musculature"	"4010"	"HP:0100854"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100856	"Poorly ossified vertebrae"	"57020"	"HP:0100856"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100857	"Flat sella turcica"	"2316"	"HP:0100857"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100858	"Dilatation of celiac artery"	"1289"	"HP:0100858"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007780	"Cortical pulverulent cataract"	"3982"	"HP:0007780"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007858	"Chorioretinal lacunae"	"3832"	"HP:0007858"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0008020	"Cone dystrophy"	"5149"	"HP:0008020"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100861	"Sclerotic vertebral body"	"1436"	"HP:0100861"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100862	"Aplasia of the femoral head"	"64841"	"HP:0100862"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100864	"Short femoral neck"	"5830"	"HP:0100864"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100865	"Broad ischia"	"1301"	"HP:0100865"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100866	"Short iliac bones"	"54"	"HP:0100866"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0100867	"Duodenal stenosis"	"55215"	"HP:0100867"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
HP:0007791	"Patchy atrophy of the retinal pigment epithelium"	"114902"	"HP:0007791"	"id"	"BiologicalEntity|DiseaseOrPhenotypicFeature|Entity|NamedThing|PhenotypicFeature"
