~id,name:String,preferred_id:String,~label
R-HSA-6809371,Formation Of Cornified Envelope,reactome/wiki_pathway,Pathway
R-HSA-72695,"Formation Of Ternary Complex, And Subsequently, 43S Complex",reactome/wiki_pathway,Pathway
R-HSA-389960,Formation Of Tubulin Folding Intermediates By CCT/TriC,reactome/wiki_pathway,Pathway
R-HSA-5661270,Formation Of Xylulose-5-Phosphate,reactome/wiki_pathway,Pathway
R-HSA-444473,Formyl Peptide Receptors Bind Formyl Peptides And Many Other Ligands,reactome/wiki_pathway,Pathway
R-HSA-444209,Free Fatty Acid Receptors,reactome/wiki_pathway,Pathway
R-HSA-400451,Free Fatty Acids Regulate Insulin Secretion,reactome/wiki_pathway,Pathway
R-HSA-170968,Frs2-mediated Activation,reactome/wiki_pathway,Pathway
R-HSA-70350,Fructose Catabolism,reactome/wiki_pathway,Pathway
R-HSA-5652084,Fructose Metabolism,reactome/wiki_pathway,Pathway
R-HSA-416482,G Alpha (12/13) Signaling Events,reactome/wiki_pathway,Pathway
R-HSA-418594,G Alpha (I) Signaling Events,reactome/wiki_pathway,Pathway
R-HSA-416476,G Alpha (Q) Signaling Events,reactome/wiki_pathway,Pathway
R-HSA-418555,G Alpha (S) Signaling Events,reactome/wiki_pathway,Pathway
R-HSA-418597,G Alpha (Z) Signaling Events,reactome/wiki_pathway,Pathway
R-HSA-8964315,G Beta:Gamma Signaling Thru BTK,reactome/wiki_pathway,Pathway
R-HSA-8964616,G Beta:Gamma Signaling Thru CDC42,reactome/wiki_pathway,Pathway
R-HSA-392451,G Beta:Gamma Signaling Thru PI3Kgamma,reactome/wiki_pathway,Pathway
R-HSA-418217,G Beta:Gamma Signaling Thru PLC Beta,reactome/wiki_pathway,Pathway
R-HSA-202040,G-protein Activation,reactome/wiki_pathway,Pathway
R-HSA-397795,G-protein Beta:Gamma Signaling,reactome/wiki_pathway,Pathway
R-HSA-112040,G-protein Mediated Events,reactome/wiki_pathway,Pathway
R-HSA-1538133,G0 And Early G1,reactome/wiki_pathway,Pathway
R-HSA-69615,G1/S DNA Damage Checkpoints,reactome/wiki_pathway,Pathway
R-HSA-69206,G1/S Transition,reactome/wiki_pathway,Pathway
R-HSA-69205,G1/S-Specific Transcription,reactome/wiki_pathway,Pathway
R-HSA-68911,G2 Phase,reactome/wiki_pathway,Pathway
R-HSA-69481,G2/M Checkpoints,reactome/wiki_pathway,Pathway
R-HSA-69473,G2/M DNA Damage Checkpoint,reactome/wiki_pathway,Pathway
R-HSA-69478,G2/M DNA Replication Checkpoint,reactome/wiki_pathway,Pathway
R-HSA-69275,G2/M Transition,reactome/wiki_pathway,Pathway
R-HSA-180292,GAB1 Signalosome,reactome/wiki_pathway,Pathway
R-HSA-977443,GABA Receptor Activation,reactome/wiki_pathway,Pathway
R-HSA-888590,"GABA Synthesis, Release, Reuptake And Degradation",reactome/wiki_pathway,Pathway
R-HSA-6787639,GDP-fucose Biosynthesis,reactome/wiki_pathway,Pathway
R-HSA-5635851,GLI Proteins Bind Promoters Of Hh Responsive Genes To Promote Transcription,reactome/wiki_pathway,Pathway
R-HSA-5610785,GLI3 Is Processed To GLI3R By Proteasome,reactome/wiki_pathway,Pathway
R-HSA-430116,GP1b-IX-V Activation Signaling,reactome/wiki_pathway,Pathway
R-HSA-388396,GPCR Downstream Signaling,reactome/wiki_pathway,Pathway
R-HSA-500792,GPCR Ligand Binding,reactome/wiki_pathway,Pathway
R-HSA-9634597,GPER1 Signaling,reactome/wiki_pathway,Pathway
R-HSA-114604,GPVI-mediated Activation Cascade,reactome/wiki_pathway,Pathway
R-HSA-179812,GRB2 Events In EGFR Signaling,reactome/wiki_pathway,Pathway
R-HSA-1963640,GRB2 Events In ERBB2 Signaling,reactome/wiki_pathway,Pathway
R-HSA-354194,GRB2:SOS Provides Linkage To MAPK Signaling For Integrins,reactome/wiki_pathway,Pathway
R-HSA-1306955,GRB7 Events In ERBB2 Signaling,reactome/wiki_pathway,Pathway
R-HSA-9762114,GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2,reactome/wiki_pathway,Pathway
R-HSA-72706,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit,reactome/wiki_pathway,Pathway
R-HSA-9726842,Gain-of-function MRAS Complexes Activate RAF Signaling,reactome/wiki_pathway,Pathway
R-HSA-163841,"Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation",reactome/wiki_pathway,Pathway
R-HSA-159740,Gamma-carboxylation Of Protein Precursors,reactome/wiki_pathway,Pathway
R-HSA-159854,"Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins",reactome/wiki_pathway,Pathway
R-HSA-190861,Gap Junction Assembly,reactome/wiki_pathway,Pathway
R-HSA-190873,Gap Junction Degradation,reactome/wiki_pathway,Pathway
R-HSA-190828,Gap Junction Trafficking,reactome/wiki_pathway,Pathway
R-HSA-157858,Gap Junction Trafficking And Regulation,reactome/wiki_pathway,Pathway
R-HSA-5696397,Gap-filling DNA Repair Synthesis And Ligation In GG-NER,reactome/wiki_pathway,Pathway
R-HSA-6782210,Gap-filling DNA Repair Synthesis And Ligation In TC-NER,reactome/wiki_pathway,Pathway
R-HSA-881907,Gastrin-CREB Signaling Pathway Via PKC And MAPK,reactome/wiki_pathway,Pathway
R-HSA-9758941,Gastrulation,reactome/wiki_pathway,Pathway
R-HSA-211000,Gene Silencing By RNA,reactome/wiki_pathway,Pathway
R-HSA-8950505,Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation,reactome/wiki_pathway,Pathway
R-HSA-74160,Gene Expression (Transcription),reactome/wiki_pathway,Pathway
R-HSA-202433,Generation Of Second Messenger Molecules,reactome/wiki_pathway,Pathway
R-HSA-212436,Generic Transcription Pathway,reactome/wiki_pathway,Pathway
R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),reactome/wiki_pathway,Pathway
R-HSA-163359,Glucagon Signaling In Metabolic Regulation,reactome/wiki_pathway,Pathway
R-HSA-381676,Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion,reactome/wiki_pathway,Pathway
R-HSA-420092,Glucagon-type Ligand Receptors,reactome/wiki_pathway,Pathway
R-HSA-194002,Glucocorticoid Biosynthesis,reactome/wiki_pathway,Pathway
R-HSA-70263,Gluconeogenesis,reactome/wiki_pathway,Pathway
R-HSA-70326,Glucose Metabolism,reactome/wiki_pathway,Pathway
R-HSA-156588,Glucuronidation,reactome/wiki_pathway,Pathway
R-HSA-210500,Glutamate Neurotransmitter Release Cycle,reactome/wiki_pathway,Pathway
R-HSA-8964539,Glutamate And Glutamine Metabolism,reactome/wiki_pathway,Pathway
R-HSA-399721,"Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity",reactome/wiki_pathway,Pathway
R-HSA-156590,Glutathione Conjugation,reactome/wiki_pathway,Pathway
R-HSA-174403,Glutathione Synthesis And Recycling,reactome/wiki_pathway,Pathway
R-HSA-1483206,Glycerophospholipid Biosynthesis,reactome/wiki_pathway,Pathway
R-HSA-6814848,Glycerophospholipid Catabolism,reactome/wiki_pathway,Pathway
R-HSA-70221,Glycogen Breakdown (Glycogenolysis),reactome/wiki_pathway,Pathway
R-HSA-8982491,Glycogen Metabolism,reactome/wiki_pathway,Pathway
R-HSA-3229121,Glycogen Storage Diseases,reactome/wiki_pathway,Pathway
R-HSA-3322077,Glycogen Synthesis,reactome/wiki_pathway,Pathway
R-HSA-70171,Glycolysis,reactome/wiki_pathway,Pathway
R-HSA-209822,Glycoprotein Hormones,reactome/wiki_pathway,Pathway
R-HSA-1630316,Glycosaminoglycan Metabolism,reactome/wiki_pathway,Pathway
R-HSA-1660662,Glycosphingolipid Metabolism,reactome/wiki_pathway,Pathway
R-HSA-389661,Glyoxylate Metabolism And Glycine Degradation,reactome/wiki_pathway,Pathway
R-HSA-432722,Golgi Associated Vesicle Biogenesis,reactome/wiki_pathway,Pathway
R-HSA-162658,Golgi Cisternae Pericentriolar Stack Reorganization,reactome/wiki_pathway,Pathway
R-HSA-8856688,Golgi-to-ER Retrograde Transport,reactome/wiki_pathway,Pathway
R-HSA-982772,Growth Hormone Receptor Signaling,reactome/wiki_pathway,Pathway
R-HSA-3214847,HATs Acetylate Histones,reactome/wiki_pathway,Pathway
R-HSA-9609690,HCMV Early Events,reactome/wiki_pathway,Pathway
R-HSA-9609646,HCMV Infection,reactome/wiki_pathway,Pathway
R-HSA-9610379,HCMV Late Events,reactome/wiki_pathway,Pathway
R-HSA-3214815,HDACs Deacetylate Histones,reactome/wiki_pathway,Pathway
R-HSA-8963896,HDL Assembly,reactome/wiki_pathway,Pathway
R-HSA-8964011,HDL Clearance,reactome/wiki_pathway,Pathway
R-HSA-8964058,HDL Remodeling,reactome/wiki_pathway,Pathway
R-HSA-3214842,HDMs Demethylate Histones,reactome/wiki_pathway,Pathway
R-HSA-5685942,HDR Thru Homologous Recombination (HRR),reactome/wiki_pathway,Pathway
R-HSA-5693567,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA),reactome/wiki_pathway,Pathway
R-HSA-5685939,HDR Thru MMEJ (alt-NHEJ),reactome/wiki_pathway,Pathway
R-HSA-5685938,HDR Thru Single Strand Annealing (SSA),reactome/wiki_pathway,Pathway
R-HSA-162906,HIV Infection,reactome/wiki_pathway,Pathway
R-HSA-162587,HIV Life Cycle,reactome/wiki_pathway,Pathway
R-HSA-167161,HIV Transcription Initiation,reactome/wiki_pathway,Pathway
R-HSA-167287,HIV Elongation Arrest And Recovery,reactome/wiki_pathway,Pathway
R-HSA-2022928,HS-GAG Biosynthesis,reactome/wiki_pathway,Pathway
R-HSA-2024096,HS-GAG Degradation,reactome/wiki_pathway,Pathway
R-HSA-3371511,HSF1 Activation,reactome/wiki_pathway,Pathway
R-HSA-3371571,HSF1-dependent Transactivation,reactome/wiki_pathway,Pathway
R-HSA-3371497,HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand,reactome/wiki_pathway,Pathway
R-HSA-5610787,Hedgehog Off State,reactome/wiki_pathway,Pathway
R-HSA-5632684,Hedgehog On State,reactome/wiki_pathway,Pathway
R-HSA-5358346,Hedgehog Ligand Biogenesis,reactome/wiki_pathway,Pathway
R-HSA-189451,Heme Biosynthesis,reactome/wiki_pathway,Pathway
R-HSA-189483,Heme Degradation,reactome/wiki_pathway,Pathway
R-HSA-9707616,Heme Signaling,reactome/wiki_pathway,Pathway
R-HSA-109582,Hemostasis,reactome/wiki_pathway,Pathway
R-HSA-1638091,Heparan Sulfate/Heparin (HS-GAG) Metabolism,reactome/wiki_pathway,Pathway
R-HSA-5387390,Hh Mutants Abrogate Ligand Secretion,reactome/wiki_pathway,Pathway
R-HSA-5362768,Hh Mutants Are Degraded By ERAD,reactome/wiki_pathway,Pathway
R-HSA-629597,Highly Calcium Permeable Nicotinic Acetylcholine Receptors,reactome/wiki_pathway,Pathway
R-HSA-629594,Highly Calcium Permeable Postsynaptic Nicotinic Acetylcholine Receptors,reactome/wiki_pathway,Pathway
R-HSA-629587,Highly Sodium Permeable Postsynaptic Acetylcholine Nicotinic Receptors,reactome/wiki_pathway,Pathway
R-HSA-70921,Histidine Catabolism,reactome/wiki_pathway,Pathway
R-HSA-5693579,Homologous DNA Pairing And Strand Exchange,reactome/wiki_pathway,Pathway
R-HSA-5693538,Homology Directed Repair,reactome/wiki_pathway,Pathway
R-HSA-375281,Hormone Ligand-Binding Receptors,reactome/wiki_pathway,Pathway
R-HSA-162909,Host Interactions Of HIV Factors,reactome/wiki_pathway,Pathway
R-HSA-450520,HuR (ELAVL1) Binds And Stabilizes mRNA,reactome/wiki_pathway,Pathway
R-HSA-2142845,Hyaluronan Metabolism,reactome/wiki_pathway,Pathway
R-HSA-2160916,Hyaluronan Uptake And Degradation,reactome/wiki_pathway,Pathway
R-HSA-1483115,Hydrolysis Of LPC,reactome/wiki_pathway,Pathway
R-HSA-2428924,IGF1R Signaling Cascade,reactome/wiki_pathway,Pathway
R-HSA-937041,IKK Complex Recruitment Mediated By RIP1,reactome/wiki_pathway,Pathway
R-HSA-6788467,IL-6-type Cytokine Receptor Ligand Interactions,reactome/wiki_pathway,Pathway
R-HSA-937039,IRAK1 Recruits IKK Complex,reactome/wiki_pathway,Pathway
R-HSA-937042,IRAK2 Mediated Activation Of TAK1 Complex,reactome/wiki_pathway,Pathway
R-HSA-975163,IRAK2 Mediated Activation Of TAK1 Complex Upon TLR7/8 Or 9 Stimulation,reactome/wiki_pathway,Pathway
R-HSA-5603041,IRAK4 Deficiency (TLR2/4),reactome/wiki_pathway,Pathway
R-HSA-381070,IRE1alpha Activates Chaperones,reactome/wiki_pathway,Pathway
R-HSA-1606341,IRF3 Mediated Activation Of Type 1 IFN,reactome/wiki_pathway,Pathway
R-HSA-3270619,IRF3-mediated Induction Of Type I IFN,reactome/wiki_pathway,Pathway
R-HSA-74713,IRS Activation,reactome/wiki_pathway,Pathway
R-HSA-112399,IRS-mediated Signaling,reactome/wiki_pathway,Pathway
R-HSA-2428928,IRS-related Events Triggered By IGF1R,reactome/wiki_pathway,Pathway
R-HSA-1169408,ISG15 Antiviral Mechanism,reactome/wiki_pathway,Pathway
R-HSA-5603029,IkBA Variant Leads To EDA-ID,reactome/wiki_pathway,Pathway
R-HSA-168256,Immune System,reactome/wiki_pathway,Pathway
R-HSA-198933,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell,reactome/wiki_pathway,Pathway
R-HSA-9709603,Impaired BRCA2 Binding To PALB2,reactome/wiki_pathway,Pathway
R-HSA-9709570,Impaired BRCA2 Binding To RAD51,reactome/wiki_pathway,Pathway
R-HSA-141430,Inactivation Of APC/C Via Direct Inhibition Of APC/C Complex,reactome/wiki_pathway,Pathway
R-HSA-428543,Inactivation Of CDC42 And RAC1,reactome/wiki_pathway,Pathway
R-HSA-9705462,Inactivation Of CSF3 (G-CSF) Signaling,reactome/wiki_pathway,Pathway
R-HSA-2514859,"Inactivation, Recovery And Regulation Of Phototransduction Cascade",reactome/wiki_pathway,Pathway
R-HSA-400508,"Incretin Synthesis, Secretion, And Inactivation",reactome/wiki_pathway,Pathway
R-HSA-9635486,Infection With Mycobacterium Tuberculosis,reactome/wiki_pathway,Pathway
R-HSA-5663205,Infectious Disease,reactome/wiki_pathway,Pathway
R-HSA-622312,Inflammasomes,reactome/wiki_pathway,Pathway
R-HSA-168255,Influenza Infection,reactome/wiki_pathway,Pathway
R-HSA-168273,Influenza Viral RNA Transcription And Replication,reactome/wiki_pathway,Pathway
R-HSA-9670095,Inhibition Of DNA Recombination At Telomere,reactome/wiki_pathway,Pathway
R-HSA-5638303,Inhibition Of Signaling By Overexpressed EGFR,reactome/wiki_pathway,Pathway
R-HSA-113501,Inhibition Of Replication Initiation Of Damaged DNA By RB1/E2F1,reactome/wiki_pathway,Pathway
R-HSA-166663,Initial Triggering Of Complement,reactome/wiki_pathway,Pathway
R-HSA-2995383,Initiation Of Nuclear Envelope (NE) Reformation,reactome/wiki_pathway,Pathway
R-HSA-8876493,InlA-mediated Entry Of Listeria Monocytogenes Into Host Cells,reactome/wiki_pathway,Pathway
R-HSA-8875360,InlB-mediated Entry Of Listeria Monocytogenes Into Host Cell,reactome/wiki_pathway,Pathway
R-HSA-168249,Innate Immune System,reactome/wiki_pathway,Pathway
R-HSA-1483249,Inositol Phosphate Metabolism,reactome/wiki_pathway,Pathway
R-HSA-9609523,Insertion Of Tail-Anchored Proteins Into Endoplasmic Reticulum Membrane,reactome/wiki_pathway,Pathway
R-HSA-264876,Insulin Processing,reactome/wiki_pathway,Pathway
R-HSA-77387,Insulin Receptor Recycling,reactome/wiki_pathway,Pathway
R-HSA-74751,Insulin Receptor Signaling Cascade,reactome/wiki_pathway,Pathway
R-HSA-428359,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) Bind RNA,reactome/wiki_pathway,Pathway
R-HSA-163685,Integration Of Energy Metabolism,reactome/wiki_pathway,Pathway
R-HSA-162592,Integration Of Provirus,reactome/wiki_pathway,Pathway
R-HSA-216083,Integrin Cell Surface Interactions,reactome/wiki_pathway,Pathway
R-HSA-354192,Integrin Signaling,reactome/wiki_pathway,Pathway
R-HSA-2534343,Interaction With Cumulus Cells And Zona Pellucida,reactome/wiki_pathway,Pathway
R-HSA-445095,Interaction Between L1 And Ankyrins,reactome/wiki_pathway,Pathway
R-HSA-177243,Interactions Of Rev With Host Cellular Proteins,reactome/wiki_pathway,Pathway
R-HSA-176033,Interactions Of Vpr With Host Cellular Proteins,reactome/wiki_pathway,Pathway
R-HSA-499943,Interconversion Of Nucleotide Di- And Triphosphates,reactome/wiki_pathway,Pathway
R-HSA-913531,Interferon Signaling,reactome/wiki_pathway,Pathway
R-HSA-909733,Interferon Alpha/Beta Signaling,reactome/wiki_pathway,Pathway
R-HSA-877300,Interferon Gamma Signaling,reactome/wiki_pathway,Pathway
R-HSA-912526,Interleukin Receptor SHC Signaling,reactome/wiki_pathway,Pathway
R-HSA-446652,Interleukin-1 Family Signaling,reactome/wiki_pathway,Pathway
R-HSA-448706,Interleukin-1 Processing,reactome/wiki_pathway,Pathway
R-HSA-9020702,Interleukin-1 Signaling,reactome/wiki_pathway,Pathway
R-HSA-6783783,Interleukin-10 Signaling,reactome/wiki_pathway,Pathway
R-HSA-447115,Interleukin-12 Family Signaling,reactome/wiki_pathway,Pathway
R-HSA-9020591,Interleukin-12 Signaling,reactome/wiki_pathway,Pathway
R-HSA-8983432,Interleukin-15 Signaling,reactome/wiki_pathway,Pathway
R-HSA-448424,Interleukin-17 Signaling,reactome/wiki_pathway,Pathway
R-HSA-9012546,Interleukin-18 Signaling,reactome/wiki_pathway,Pathway
R-HSA-451927,Interleukin-2 Family Signaling,reactome/wiki_pathway,Pathway
R-HSA-9020558,Interleukin-2 Signaling,reactome/wiki_pathway,Pathway
R-HSA-8854691,Interleukin-20 Family Signaling,reactome/wiki_pathway,Pathway
R-HSA-9020958,Interleukin-21 Signaling,reactome/wiki_pathway,Pathway
R-HSA-9020933,Interleukin-23 Signaling,reactome/wiki_pathway,Pathway
R-HSA-9020956,Interleukin-27 Signaling,reactome/wiki_pathway,Pathway
R-HSA-512988,"Interleukin-3, Interleukin-5 And GM-CSF Signaling",reactome/wiki_pathway,Pathway
R-HSA-8984722,Interleukin-35 Signaling,reactome/wiki_pathway,Pathway
R-HSA-9014826,Interleukin-36 Pathway,reactome/wiki_pathway,Pathway
R-HSA-9008059,Interleukin-37 Signaling,reactome/wiki_pathway,Pathway
R-HSA-6785807,Interleukin-4 And Interleukin-13 Signaling,reactome/wiki_pathway,Pathway
R-HSA-6783589,Interleukin-6 Family Signaling,reactome/wiki_pathway,Pathway
R-HSA-1059683,Interleukin-6 Signaling,reactome/wiki_pathway,Pathway
R-HSA-1266695,Interleukin-7 Signaling,reactome/wiki_pathway,Pathway
R-HSA-8985947,Interleukin-9 Signaling,reactome/wiki_pathway,Pathway
R-HSA-8963676,Intestinal Absorption,reactome/wiki_pathway,Pathway
R-HSA-6811442,Intra-Golgi And Retrograde Golgi-to-ER Traffic,reactome/wiki_pathway,Pathway
R-HSA-6811438,Intra-Golgi Traffic,reactome/wiki_pathway,Pathway
R-HSA-9006925,Intracellular Signaling By Second Messengers,reactome/wiki_pathway,Pathway
R-HSA-5620924,Intraflagellar Transport,reactome/wiki_pathway,Pathway
R-HSA-109606,Intrinsic Pathway For Apoptosis,reactome/wiki_pathway,Pathway
R-HSA-140837,Intrinsic Pathway Of Fibrin Clot Formation,reactome/wiki_pathway,Pathway
R-HSA-1296065,Inwardly Rectifying K+ Channels,reactome/wiki_pathway,Pathway
R-HSA-983712,Ion Channel Transport,reactome/wiki_pathway,Pathway
R-HSA-5578775,Ion Homeostasis,reactome/wiki_pathway,Pathway
R-HSA-936837,Ion Transport By P-type ATPases,reactome/wiki_pathway,Pathway
R-HSA-917937,Iron Uptake And Transport,reactome/wiki_pathway,Pathway
R-HSA-450321,JNK (c-Jun Kinases) Phosphorylation And Activation Mediated By Activated Human TAK1,reactome/wiki_pathway,Pathway
R-HSA-5689877,Josephin Domain DUBs,reactome/wiki_pathway,Pathway
R-HSA-9755511,KEAP1-NFE2L2 Pathway,reactome/wiki_pathway,Pathway
R-HSA-450604,KSRP (KHSRP) Binds And Destabilizes mRNA,reactome/wiki_pathway,Pathway
R-HSA-2022854,Keratan Sulfate Biosynthesis,reactome/wiki_pathway,Pathway
R-HSA-2022857,Keratan Sulfate Degradation,reactome/wiki_pathway,Pathway
R-HSA-1638074,Keratan Sulfate/Keratin Metabolism,reactome/wiki_pathway,Pathway
R-HSA-6805567,Keratinization,reactome/wiki_pathway,Pathway
R-HSA-74182,Ketone Body Metabolism,reactome/wiki_pathway,Pathway
R-HSA-9664420,Killing Mechanisms,reactome/wiki_pathway,Pathway
R-HSA-983189,Kinesins,reactome/wiki_pathway,Pathway
R-HSA-156827,L13a-mediated Translational Silencing Of Ceruloplasmin Expression,reactome/wiki_pathway,Pathway
R-HSA-373760,L1CAM Interactions,reactome/wiki_pathway,Pathway
R-HSA-8964038,LDL Clearance,reactome/wiki_pathway,Pathway
R-HSA-8964041,LDL Remodeling,reactome/wiki_pathway,Pathway
R-HSA-5682910,LGI-ADAM Interactions,reactome/wiki_pathway,Pathway
R-HSA-3134973,LRR FLII-interacting Protein 1 (LRRFIP1) Activates Type I IFN Production,reactome/wiki_pathway,Pathway
R-HSA-9664535,LTC4-CYSLTR Mediated IL4 Production,reactome/wiki_pathway,Pathway
R-HSA-69186,Lagging Strand Synthesis,reactome/wiki_pathway,Pathway
R-HSA-3000157,Laminin Interactions,reactome/wiki_pathway,Pathway
R-HSA-162599,Late Phase Of HIV Life Cycle,reactome/wiki_pathway,Pathway
R-HSA-9772573,Late SARS-CoV-2 Infection Events,reactome/wiki_pathway,Pathway
R-HSA-9615710,Late Endosomal Microautophagy,reactome/wiki_pathway,Pathway
R-HSA-69109,Leading Strand Synthesis,reactome/wiki_pathway,Pathway
R-HSA-166662,Lectin Pathway Of Complement Activation,reactome/wiki_pathway,Pathway
R-HSA-9658195,Leishmania Infection,reactome/wiki_pathway,Pathway
R-HSA-391906,Leukotriene Receptors,reactome/wiki_pathway,Pathway
R-HSA-9037629,Lewis Blood Group Biosynthesis,reactome/wiki_pathway,Pathway
R-HSA-5632681,Ligand-receptor Interactions,reactome/wiki_pathway,Pathway
R-HSA-2046105,Linoleic Acid (LA) Metabolism,reactome/wiki_pathway,Pathway
R-HSA-8964572,Lipid Particle Organization,reactome/wiki_pathway,Pathway
R-HSA-9613354,Lipophagy,reactome/wiki_pathway,Pathway
R-HSA-8876384,Listeria Monocytogenes Entry Into Host Cells,reactome/wiki_pathway,Pathway
R-HSA-9620244,Long-term Potentiation,reactome/wiki_pathway,Pathway
R-HSA-3304349,Loss Of Function Of SMAD2/3 In Cancer,reactome/wiki_pathway,Pathway
R-HSA-3656534,Loss Of Function Of TGFBR1 In Cancer,reactome/wiki_pathway,Pathway
R-HSA-9022537,Loss Of MECP2 Binding Ability To NCoR/SMRT Complex,reactome/wiki_pathway,Pathway
R-HSA-380259,Loss Of Nlp From Mitotic Centrosomes,reactome/wiki_pathway,Pathway
R-HSA-71064,Lysine Catabolism,reactome/wiki_pathway,Pathway
R-HSA-432720,Lysosome Vesicle Biogenesis,reactome/wiki_pathway,Pathway
R-HSA-419408,Lysosphingolipid And LPA Receptors,reactome/wiki_pathway,Pathway
R-HSA-68886,M Phase,reactome/wiki_pathway,Pathway
R-HSA-450294,MAP Kinase Activation,reactome/wiki_pathway,Pathway
R-HSA-5674135,MAP2K And MAPK Activation,reactome/wiki_pathway,Pathway
R-HSA-5684264,MAP3K8 (TPL2)-dependent MAPK1/3 Activation,reactome/wiki_pathway,Pathway
R-HSA-5683057,MAPK Family Signaling Cascades,reactome/wiki_pathway,Pathway
R-HSA-450282,MAPK Targets/ Nuclear Events Mediated By MAP Kinases,reactome/wiki_pathway,Pathway
R-HSA-112411,MAPK1 (ERK2) Activation,reactome/wiki_pathway,Pathway
R-HSA-5684996,MAPK1/MAPK3 Signaling,reactome/wiki_pathway,Pathway
R-HSA-110056,MAPK3 (ERK1) Activation,reactome/wiki_pathway,Pathway
R-HSA-5687128,MAPK6/MAPK4 Signaling,reactome/wiki_pathway,Pathway
R-HSA-2465910,MASTL Facilitates Mitotic Progression,reactome/wiki_pathway,Pathway
R-HSA-9022699,MECP2 Regulates Neuronal Receptors And Channels,reactome/wiki_pathway,Pathway
R-HSA-9022707,MECP2 Regulates Transcription Factors,reactome/wiki_pathway,Pathway
R-HSA-9022702,MECP2 Regulates Transcription Of Neuronal Ligands,reactome/wiki_pathway,Pathway
R-HSA-6806942,MET Receptor Activation,reactome/wiki_pathway,Pathway
R-HSA-8851907,MET Activates PI3K/AKT Signaling,reactome/wiki_pathway,Pathway
R-HSA-8874081,MET Activates PTK2 Signaling,reactome/wiki_pathway,Pathway
R-HSA-8865999,MET Activates PTPN11,reactome/wiki_pathway,Pathway
R-HSA-8875555,MET Activates RAP1 And RAC1,reactome/wiki_pathway,Pathway
R-HSA-8851805,MET Activates RAS Signaling,reactome/wiki_pathway,Pathway
R-HSA-8875513,MET Interacts With TNS Proteins,reactome/wiki_pathway,Pathway
R-HSA-8875878,MET Promotes Cell Motility,reactome/wiki_pathway,Pathway
R-HSA-8875656,MET Receptor Recycling,reactome/wiki_pathway,Pathway
R-HSA-2132295,MHC Class II Antigen Presentation,reactome/wiki_pathway,Pathway
R-HSA-165159,MTOR Signaling,reactome/wiki_pathway,Pathway
R-HSA-1632852,Macroautophagy,reactome/wiki_pathway,Pathway
R-HSA-6791226,Major Pathway Of rRNA Processing In Nucleolus And Cytosol,reactome/wiki_pathway,Pathway
R-HSA-9683610,Maturation Of Nucleoprotein,reactome/wiki_pathway,Pathway
R-HSA-9683673,Maturation Of Protein 3A,reactome/wiki_pathway,Pathway
R-HSA-9683686,Maturation Of Spike Protein,reactome/wiki_pathway,Pathway
R-HSA-1500620,Meiosis,reactome/wiki_pathway,Pathway
R-HSA-912446,Meiotic Recombination,reactome/wiki_pathway,Pathway
R-HSA-1221632,Meiotic Synapsis,reactome/wiki_pathway,Pathway
R-HSA-5662702,Melanin Biosynthesis,reactome/wiki_pathway,Pathway
R-HSA-199991,Membrane Trafficking,reactome/wiki_pathway,Pathway
R-HSA-174490,Membrane Binding And Targetting Of GAG Proteins,reactome/wiki_pathway,Pathway
R-HSA-5579029,Metabolic Disorders Of Biological Oxidation Enzymes,reactome/wiki_pathway,Pathway
R-HSA-1430728,Metabolism,reactome/wiki_pathway,Pathway
R-HSA-2022377,Metabolism Of Angiotensinogen To Angiotensins,reactome/wiki_pathway,Pathway
R-HSA-8953854,Metabolism Of RNA,reactome/wiki_pathway,Pathway
R-HSA-209776,Metabolism Of Amine-Derived Hormones,reactome/wiki_pathway,Pathway
R-HSA-71291,Metabolism Of Amino Acids And Derivatives,reactome/wiki_pathway,Pathway
R-HSA-71387,Metabolism Of Carbohydrates,reactome/wiki_pathway,Pathway
R-HSA-8978934,Metabolism Of Cofactors,reactome/wiki_pathway,Pathway
R-HSA-6806667,Metabolism Of Fat-Soluble Vitamins,reactome/wiki_pathway,Pathway
R-HSA-196757,Metabolism Of Folate And Pterines,reactome/wiki_pathway,Pathway
R-HSA-2408508,"Metabolism Of Ingested SeMet, Sec, MeSec Into H2Se",reactome/wiki_pathway,Pathway
R-HSA-556833,Metabolism Of Lipids,reactome/wiki_pathway,Pathway
R-HSA-202131,Metabolism Of Nitric Oxide: NOS3 Activation And Regulation,reactome/wiki_pathway,Pathway
R-HSA-194441,Metabolism Of Non-Coding RNA,reactome/wiki_pathway,Pathway
